language_code,language,lemma,pos,rows_for_this_lemma_pos_in_extract,raw_frequency,frequency_per_million,sentence_count,sentence_dispersion,source_count,source_dispersion,arf_reduced_frequency,arf_per_million,frequency_band,sample_size_requested,sample_size_available,sample_size_taken,has_full_requested_sample,min_arf_per_million,sampling_method,random_seed,sentence_id,sentence_uid,sentence,selected_for_check
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,797666,en_9705708d0772,"There is an on-site café which adds to the experience which serves food prepared fresh in the farm kitchen, all of which can be viewed from the shop’s interior window.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,799059,en_e84e0e3a82f0,"There is still a shortage of schools, shops, library and doctors' surgery, with residents having to travel 20 minutes to the closest such facilities elsewhere.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,800463,en_8ac5e2eb4143,"The report states: “The former Heritage Arcade, former nightclub and Domus shop unit on Bacup Road have been empty for around 25 years.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,801376,en_2ba6abacbb17,"There's also fantastic sandwich shop Castro's, No. 1 Barbers and Ye Hole in the Wall, which is the city's oldest pub.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,854925,en_a12402270956,"They repaint the dull shop, and it becomes a draw with the young and old.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,855962,en_203bf866d96b,"They sell their wares at various outlets, including farm shops and farmers’ markets, and at Wrenbury Village Stores.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,888803,en_6f0c1128744f,"Throughout her day, Cléo gets her tarot card reading done, shops for hats, visits friends, and even watches a silent short film, running down the clock in an attempt to distract herself from potentially life altering news.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,925615,en_e1b40ae5f045,"“We are incredibly grateful for the ten years of cherished memories in our first shop in Dunfermline, and would like to extend our heartfelt thanks to our fantastic staff: Andrea, Sharon, Lynne, and Linda, for all their hard work and dedication.”",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,943059,en_cc532f5d7e39,We take shop thefts extremely seriously.,True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,944582,en_ff433a8617e0,"""We've got some fantastic stalls for you as well as all our fabulous local shops.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,956553,en_2f3512f6adc0,"""When I read the review it was about 8pm at night and I was still in the shop, which made me even more annoyed,"" said Emily.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,992090,en_2e6284d920ed,"You'd be advised to stock up on everything you need for the holiday weekend ahead of time, as shops are typically extra busy on the Saturday in between.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,3355,en_4b37e774a76b,"A bull steepener refers to a scenario in which shorter-dated yields are falling much faster than those on long maturities, which reflects expectations that the Fed will cut soon.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,15008,en_391dee936bac,Adult School summer classes start soon!,True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,51870,en_d34234a2d949,"And since “everyone knows who the hawks are and who the doves are”, lawyers soon learn who to call, depending on the answer they need.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,52215,en_d65ef7a05d60,"And soon before he died, the pontiff reportedly used most of his remaining money, around €200,000 (some £171,510), to support a youth rehabilitation project inside a prison in Rome.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,56731,en_32e25dd106b1,"And where mining is approved, road permits and government funding soon follow.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,62735,en_a73bb773ec53,“Another one of our great soul singers gone too soon.,True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,82540,en_2c59cf26a49e,"A Southend Council spokesman said: ""Officers started to remove these as soon as we became aware last night.""",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,87566,en_105dd6454c86,"As the U.S. carries out strikes against alleged narco-terrorist vessels in the Caribbean, President Donald Trump said on Tuesday that the U.S. will start carrying out land strikes against suspected drug traffickers ""very soon"" as well.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,91459,en_f2529b90772b,"At first, he refused to ask for it back out of spite, but he soon realized he didn’t actually need it.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,156702,en_742a3992928e,"Choe then got in his own historical revisionism, suggesting the Korean War just happened, “Korea soon plunged into an internecine war.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,160054,en_99d3d3219bad,"Cllr Donal Gilroy was the final member to speak and he took gave his full support when he said, “I hope it is done as soon as possible.”",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,225485,en_1b2caa71f99f,"Flats feel smaller, offices overflow, and sooner or later, …",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,265019,en_6d4e8bff683e,"He also said the speaker will likely soon need another option when her final term on the Council expires at year’s end, because she’s a huge underdog in the mayoral race heading into the June 24 primary.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,265207,en_bb72b35c9928,"He also thinks it was likely used to record the White Album, and he's hoping someone will be able to help him verify this soon.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,294785,en_2586acf42557,He was pronounced dead soon after.,True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,311580,en_0325133b1f9d,"However, soon both the benchmark indices slipped in negative territory.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,317922,en_91cfe9aadb84,"‘I actually won the ball in the beginning and, honestly, as soon as I got past the halfway line, I’m looking at the gaffer thinking “is he shouting at me to stay back yet?”",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,337895,en_46335a57bff8,"If your temperature warning light flashes, you should pull over and bring your car to a halt as soon as possible where safe.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,338213,en_fe5d31ae0a16,"If you turn your extractor fan off as soon as you are done cooking, you are allowing this moisture to stick around.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,339440,en_7cdd8fdb43a2,"I grew tired of being ghosted if I didn’t just sleep with guys, or feeling like it had been too soon to go there.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,352743,en_98e91cf707da,"In 2009, the gardens officially closed to the public, and soon after, Merlin Entertainment acquired them.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,392857,en_aae4500413a6,"It also drew criticism in Victoria, which was also hit by extreme weather soon after the website relaunch.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,409432,en_b38d327ea81a,"It leaves ratepayers like those in the Borders, and others elsewhere soon enough, scrambling to make stretched household budgets go further.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,428936,en_089b3d6b991e,It’s too soon to know if Fair has enough reserves to pay out the billions it may soon owe.,True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,444491,en_a780587fa3e6,"I wish I would’ve found this sooner!""",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,463042,en_281ba805d34a,"Labour is also introducing a new Employment Rights Bill, which is designed to ensure staff have more rights in the workplace as soon as they start a job.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,540463,en_f6e9b0f5b763,"On 14 July, Trump threatened to impose secondary tariffs on Russia if no peace deal is reached soon.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,544631,en_e8a1fe5aaf24,"One last chance to gain a park reserve at what will soon be the population center of San Diego,” Battle wrote in an opinion piece in the San Diego Union in June of that year.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,561869,en_cb6ff5bd9089,'Our teams are still gathering information and will continue to issue statements as soon as we know more.',True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,567951,en_9efbacc01255,Passengers on Southwest Airlines flights will soon be required to keep their portable chargers in plain sight while using them because of concerns about the growing number of┬аlithium-ion battery fires┬аin a new policy that other airlines may adopt.,True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,580674,en_70bcf43f0ae6,"Poor John Paul I, who died so soon after his elevation, is an inspiration for Nanni Moretti’s We Have a Pope, in which Michel Piccoli plays the fictional Cardinal Melville, who finds the top job thrust upon him and succumbs to stage-fright.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,614281,en_9da7317c1c0b,"Seeing many of the original characters return together for a movie or one more season of is something that needs to happen at this point, but it has to happen sooner rather than later.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,615197,en_1f1fa64beeff,“Senators have about a week before they’re set to vote on soon-to-expire Affordable Care Act subsidies.,True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,615272,en_5889c4b437b7,Sending much love to all those affected and hopefully they will soon manage to put out the fire.',True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,650421,en_4d3b31286d9c,"Soon enough, an uncle who had been booking them approached their manager/mom.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,661426,en_711d8480541c,"ST. HELENS- Cameron Winslow Burns, born on February 18, 2002, was a loving and kind young man whose soul longed to be with the creator, too soon.",True
en,English,soon,ADV,50,3773,162.259,3758,0.003758,3753,0.004366,2088.233,89.805,high,50,3758,50,True,50,streamed_reservoir_sampling,20260603,665862,en_5f90988842c0,"Suffice it to say, ""The Lich"" keeps you on the edge of your seat until its final moments and then some, and will have new fans eager to get to the next episode as soon as possible.",True
